fecha,concepto_supervielle,concepto_astor,codigo,debito,credito,saldo,objetivo
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"600,00",,"-3.212.740,44",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"10.000,00",,"-3.212.140,44",Trf. Masivas Pago Proveedores - CBU:01400380-03508053704342 BENEF: 0-20345020285 REF:VAR-5080537043 Referencia: BAPRO
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"60,00",,"-3.202.140,44",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"10.000,00",,"-3.202.080,44",Trf. Masivas Pago Proveedores - CBU:01400380-03508052991521 BENEF: 0-20332262883 REF:VAR-5080529915 Referencia: BAPRO
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"60,00",,"-3.192.080,44",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"10.000,00",,"-3.192.020,44",Trf. Masivas Pago Proveedores - CBU:01400380-03508051091246 BENEF: 0-20314918607 REF:VAR-5080510912 Referencia: BAPRO
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"60,00",,"-3.182.020,44",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"15.000,00",,"-3.181.960,44",Trf. Masivas Pago Proveedores - CBU:01400380-03508053677518 BENEF: 0-20177014657 REF:VAR-5080536775 Referencia: BAPRO
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"90,00",,"-3.166.960,44",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"10.000,00",,"-3.166.870,44",Trf. Masivas Pago Proveedores - CUIT: 20178789768 BENEF: NAVARRO LUIS Referencia: SUPERVIELLE
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"60,00",,"-3.156.870,44",
12/08/2022,Crédito por Transferencia,TRANSFERENCIA,12,,"10.000.000,00","-3.156.810,44",Crédito por Transferencia - I-FLOW S.A. - 33708528809 REF:VAR-VARIOS NUEVO BANCO INDUSTRIAL DE AZUL
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"96.600,00",,"-13.156.810,44",Trf. Masivas Pago Proveedores - CBU:07200588-30000035817447 BENEF: 0-20247304038 REF:VAR-0580035817 Referencia: 61564
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"579,60",,"-13.060.210,44",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"153.046,66",,"-13.059.630,84",Trf. Masivas Pago Proveedores - CBU:00701811-30004030119119 BENEF: 0-20263670524 REF:VAR-4030119118 Referencia: 61565
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"918,28",,"-12.906.584,18",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"605.226,28",,"-12.905.665,90",Trf. Masivas Pago Proveedores - CBU:07200427-88000013033068 BENEF: 0-20241481698 REF:VAR-0420013033 Referencia: 61563
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.631,36",,"-12.300.439,62",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"8.893,64",,"-12.296.808,26",Trf. Masivas Pago Proveedores - CBU:00703138-30004019600210 BENEF: 0-20338123443 REF:VAR-4019600231 Referencia: 61562
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"53,36",,"-12.287.914,62",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"240.132,00",,"-12.287.861,26",Trf. Masivas Pago Proveedores - CBU:01509025-01000124382245 BENEF: 0-20339315737 REF:VAR-0902011243 Referencia: 61561
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.440,79",,"-12.047.729,26",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"6.974,00",,"-12.046.288,47",Trf. Masivas Pago Proveedores - CBU:07202218-88000044328436 BENEF: 0-20375393744 REF:VAR-2210044328 Referencia: 61560
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"41,84",,"-12.039.314,47",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"8.365,00",,"-12.039.272,63",Trf. Masivas Pago Proveedores - CBU:04400639-40000159825343 BENEF: 0-20299551343 REF:VAR-4063000159 Referencia: 61559
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"50,19",,"-12.030.907,63",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"15.344,40",,"-12.030.857,44",Trf. Masivas Pago Proveedores - CBU:00700153-20000005751853 BENEF: 0-33648454819 REF:VAR-0005751801 Referencia: 61558
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"92,07",,"-12.015.513,04",
12/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"348.709,20",,"-12.015.420,97",Trf. Masivas Pago Proveedores - CUIT: 27385348490 BENEF: JUAREZ SOLANGE ABIGAIL Referencia: 61557
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.092,26",,"-11.666.711,77",
12/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"208.920,10",,"-11.664.619,51",Pago Cheque de Cámara Recibida - Número De Cheque: 1190
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.253,52",,"-11.455.699,41",
12/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"478.035,00",,"-11.454.445,89",Pago Cheque de Cámara Recibida - Número De Cheque: 1327
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.868,21",,"-10.976.410,89",
12/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"12.820,88",,"-10.973.542,68",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42295433
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"76,93",,"-10.960.721,80",
12/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"87.332,20",,"-10.960.644,87",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304394
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"523,99",,"-10.873.312,67",
12/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"35.312,03",,"-10.872.788,68",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304477
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"211,87",,"-10.837.476,65",
12/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"1.500.000,00",,"-10.837.264,78",Pago Cheque de Cámara Recibida - Número De Cheque: 738
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"9.000,00",,"-9.337.264,78",
12/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"2.000.000,00",,"-9.328.264,78",Pago Cheque de Cámara Recibida - Número De Cheque: 1080
12/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"12.000,00",,"-7.328.264,78",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3,45",,"-7.316.264,78",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,72",,"-7.316.261,33",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"8.142,61",,"-7.316.260,61",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.912,88",,"-7.308.118,00",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"18.694,87",,"-7.304.205,12",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"22.435,23",,"-7.285.510,25",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"20.028,69",,"-7.263.075,02",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.443,30",,"-7.243.046,33",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,21",,"-7.240.603,03",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,04",,"-7.240.602,82",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.034,67",,"-7.240.602,78",
11/08/2022,COMIS.TRANSFERENCIAS,COMISIONES,2,"575,00",,"-7.237.568,11",COMIS.TRANSFERENCIAS - OPERACIÓN 0 GENERADA EL 10/08/22
11/08/2022,IVA,IVA,7,"120,75",,"-7.236.993,11",
11/08/2022,Cobro Percepción IIBB,IIBB,3,"0,58",,"-7.236.872,36",
11/08/2022,Comisión Consulta Cámara,COMISIONES,2,"35,00",,"-7.236.871,78",Comisión Consulta Cámara - 
11/08/2022,IVA,IVA,7,"7,35",,"-7.236.836,78",
11/08/2022,Pago Automático de Préstamo,OPERACIONES FINANCIERAS,8,"505.777,90",,"-7.236.829,43",Pago Automático de Préstamo - Referencia: 838890
11/08/2022,Debito Transf. HomeBanking,TRANSFERENCIA,12,"5.100.000,00",,"-6.731.051,53",Debito Transf. HomeBanking - 
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"30.600,00",,"-1.631.051,53",
11/08/2022,Transferencia por CBU,TRANSFERENCIA,12,"1.210.000,00",,"-1.600.451,53",Transferencia por CBU - CBU:03400579-00570008468008 BENEF: 0-30704459099 REF:VAR-0575700084
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"7.260,00",,"-390.451,53",
11/08/2022,Debito Transf. HomeBanking,TRANSFERENCIA,12,"145.000,00",,"-383.191,53",Debito Transf. HomeBanking - 
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"870,00",,"-238.191,53",
11/08/2022,Debito Transf. HomeBanking,TRANSFERENCIA,12,"7.050.000,00",,"-237.321,53",Debito Transf. HomeBanking - 
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"42.300,00",,"6.812.678,47",
11/08/2022,Transferencia por CBU,TRANSFERENCIA,12,"650.000,00",,"6.854.978,47",Transferencia por CBU - CBU:02900001-00000003114700 BENEF: 0-33708528809 REF:VAR-0000011100
11/08/2022,Transferencia por CBU,TRANSFERENCIA,12,"650.000,00",,"7.504.978,47",Transferencia por CBU - CBU:02900001-00000003115000 BENEF: 0-30704459099 REF:VAR-0000011100
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"3.900,00",,"8.154.978,47",
11/08/2022,Pago de Servicios,TRANSFERENCIA,12,"407.217,00",,"8.158.878,47",Pago de Servicios - 625413 ARBA PLAN PAG 0811 13:34 IDENTIFICACION: 1023370852880907131
11/08/2022,Pago de Servicios,TRANSFERENCIA,12,"3.338.114,70",,"8.566.095,47",Pago de Servicios - 387398 IMP.AFIP 0811 13:31 IDENTIFICACION: 3370852880912965790
11/08/2022,Pago de Servicios,TRANSFERENCIA,12,"3.115.811,90",,"11.904.210,17",Pago de Servicios - 322585 ARBA A REC W 0811 13:31 IDENTIFICACION: 1083370852880903644
11/08/2022,Pago de Servicios,TRANSFERENCIA,12,"3.739.204,22",,"15.020.022,07",Pago de Servicios - 862191 IMP.AFIP 0811 13:31 IDENTIFICACION: 3370852880912965790
11/08/2022,Pago de Servicios,TRANSFERENCIA,12,"652.147,40",,"18.759.226,29",Pago de Servicios - 614202 ARBA A REC W 0811 13:31 IDENTIFICACION: 1083370852880903605
11/08/2022,Pago de Servicios,TRANSFERENCIA,12,"1.357.101,60",,"19.411.373,69",Pago de Servicios - 8057 ARBA A REC W 0811 13:31 IDENTIFICACION: 1083370852880903605
11/08/2022,CRED BCA ELECTRONICA INTERBANC,TRANSFERENCIA,12,,"40.717.101,26","20.768.475,29",CRED BCA ELECTRONICA INTERBANC - PROVEEDORES 30708050675 OPTION SECURITIES S.A.  Referencia: 7489798
11/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"732.907,82",,"-19.948.625,97",
11/08/2022,Impuesto Débitos y Créditos/CR,IMPUESTOS CREDITOS,4,"244.302,61",,"-19.215.718,15",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"4.397,45",,"-18.971.415,54",
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,25",,"-18.967.018,09",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"186.504,67",,"-18.967.017,84",Pago Cheque de Cámara Recibida - Número De Cheque: 1272
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.119,03",,"-18.780.513,17",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"18.154,88",,"-18.779.394,14",Pago Cheque de Cámara Recibida - Número De Cheque: 1274
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"108,93",,"-18.761.239,26",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"131.916,78",,"-18.761.130,33",Pago Cheque de Cámara Recibida - Número De Cheque: 1303
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"791,50",,"-18.629.213,55",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"478.035,00",,"-18.628.422,05",Pago Cheque de Cámara Recibida - Número De Cheque: 1328
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.868,21",,"-18.150.387,05",
11/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"48.921,45",,"-18.147.518,84",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304380
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"293,53",,"-18.098.597,39",
11/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"195.329,45",,"-18.098.303,86",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304415
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.171,98",,"-17.902.974,41",
11/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"28.514,57",,"-17.901.802,43",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304423
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"171,09",,"-17.873.287,86",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"1.500.000,00",,"-17.873.116,77",Pago Cheque de Cámara Recibida - Número De Cheque: 737
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"9.000,00",,"-16.373.116,77",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"2.000.000,00",,"-16.364.116,77",Pago Cheque de Cámara Recibida - Número De Cheque: 1081
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"12.000,00",,"-14.364.116,77",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"220.864,00",,"-14.352.116,77",Pago Cheque de Cámara Recibida - Número De Cheque: 1158
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.325,18",,"-14.131.252,77",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"705.403,94",,"-14.129.927,59",Pago Cheque de Cámara Recibida - Número De Cheque: 1189
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"4.232,42",,"-13.424.523,65",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"117.530,64",,"-13.420.291,23",Pago Cheque de Cámara Recibida - Número De Cheque: 1191
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"705,18",,"-13.302.760,59",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"9.170,05",,"-13.302.055,41",Pago Cheque de Cámara Recibida - Número De Cheque: 1192
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"55,02",,"-13.292.885,36",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"97.397,74",,"-13.292.830,34",Pago Cheque de Cámara Recibida - Número De Cheque: 1193
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"584,39",,"-13.195.432,60",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"875.490,84",,"-13.194.848,21",Pago Cheque de Cámara Recibida - Número De Cheque: 1195
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"5.252,95",,"-12.319.357,37",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"86.418,31",,"-12.314.104,42",Pago Cheque de Cámara Recibida - Número De Cheque: 1200
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"518,51",,"-12.227.686,11",
11/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"37.890,56",,"-12.227.167,60",Pago Cheque de Cámara Recibida - Número De Cheque: 1201
11/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"227,34",,"-12.189.277,04",
10/08/2022,Comisión Consulta Cámara,COMISIONES,2,"35,00",,"-12.189.049,70",Comisión Consulta Cámara - 
10/08/2022,IVA,IVA,7,"7,35",,"-12.189.014,70",
10/08/2022,Trf. Pago.Prov-Terceros O/Bcos,TRANSFERENCIA,12,,"6.000.000,00","-12.189.007,35",Trf. Pago.Prov-Terceros O/Bcos - 30701019268 CRODA ARGENTINA REF: PAGO A PROVEED.
10/08/2022,Trf. Pago.Prov-Terceros O/Bcos,TRANSFERENCIA,12,,"1.906.820,79","-18.189.007,35",Trf. Pago.Prov-Terceros O/Bcos - 30701019268 CRODA ARGENTINA REF: PAGO A PROVEED.
10/08/2022,Impuesto Débitos y Créditos/CR,IMPUESTOS CREDITOS,4,"36.000,00",,"-20.095.828,14",
10/08/2022,Impuesto Débitos y Créditos/CR,IMPUESTOS CREDITOS,4,"11.440,92",,"-20.059.828,14",
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"648,00",,"-20.048.387,22",
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"205,94",,"-20.047.739,22",
10/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"108.000,00",,"-20.047.533,28",
10/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"34.322,77",,"-19.939.533,28",
10/08/2022,Crédito por Transferencia,TRANSFERENCIA,12,,"1.100.000,00","-19.905.210,51",Crédito por Transferencia - MORALES/RAUL H 6 20129657902 REF:VAR-VARVARIOS BANCO SANTANDER RIO S.A.
10/08/2022,IIBB- Acreditaciones Bancarias,IIBB,3,"19.800,00",,"-21.005.210,51",
10/08/2022,Impuesto Débitos y Créditos/CR,IMPUESTOS CREDITOS,4,"6.600,00",,"-20.985.410,51",
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"118,80",,"-20.978.810,51",
10/08/2022,Transferencia por CBU,TRANSFERENCIA,12,"700.000,00",,"-20.978.691,71",Transferencia por CBU - CBU:01100365-20003600344442 BENEF: 0-33708528809 REF:VAR-2620036003
10/08/2022,Transferencia por CBU,TRANSFERENCIA,12,"4.700.000,00",,"-20.278.691,71",Transferencia por CBU - CBU:19101974-55019701718132 BENEF: 0-33708528809 REF:VAR-1911970171
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"0,25",,"-15.578.691,71",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"59.573,06",,"-15.578.691,46",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304417
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"357,44",,"-15.519.118,40",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"47.098,76",,"-15.518.760,96",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304425
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"282,59",,"-15.471.662,20",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"99.269,22",,"-15.471.379,61",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304439
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"595,62",,"-15.372.110,39",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"433.284,60",,"-15.371.514,77",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304443
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"2.599,71",,"-14.938.230,17",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"63.217,72",,"-14.935.630,46",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304445
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"379,31",,"-14.872.412,74",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"14.371,48",,"-14.872.033,43",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304454
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"86,23",,"-14.857.661,95",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"23.233,19",,"-14.857.575,72",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304456
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"139,40",,"-14.834.342,53",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"220.967,87",,"-14.834.203,13",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304465
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"1.325,81",,"-14.613.235,26",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"12.600,00",,"-14.611.909,45",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304467
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"75,60",,"-14.599.309,45",
10/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"1.500.000,00",,"-14.599.233,85",Pago Cheque de Cámara Recibida - Número De Cheque: 736
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"9.000,00",,"-13.099.233,85",
10/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"2.000.000,00",,"-13.090.233,85",Pago Cheque de Cámara Recibida - Número De Cheque: 1082
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"12.000,00",,"-11.090.233,85",
10/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"124.713,23",,"-11.078.233,85",Pago Cheque de Cámara Recibida - Número De Cheque: 1243
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"748,28",,"-10.953.520,62",
10/08/2022,Pago Cheque de Cámara Recibida,CHEQUE,1,"5.700,00",,"-10.952.772,34",Pago Cheque de Cámara Recibida - Número De Cheque: 1263
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"34,20",,"-10.947.072,34",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"59.157,94",,"-10.947.038,14",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42295498
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"354,95",,"-10.887.880,20",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"62.040,00",,"-10.887.525,25",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304388
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"372,24",,"-10.825.485,25",
10/08/2022,SIPAP - Pago Cheque de Cámara,CHEQUE,1,"63.228,00",,"-10.825.113,01",SIPAP - Pago Cheque de Cámara - Número De Cheque: 42304413
10/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"379,37",,"-10.761.885,01",
09/08/2022,Comisión Consulta Cámara,COMISIONES,2,"35,00",,"-10.761.505,64",Comisión Consulta Cámara - 
09/08/2022,IVA,IVA,7,"7,35",,"-10.761.470,64",
09/08/2022,Crédito por Transferencia,TRANSFERENCIA,12,,"1.600.000,00","-10.761.463,29",Crédito por Transferencia - I FLOW SA - 33708528809 REF:VAR-VARIOS
09/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"47.614,90",,"-12.361.463,29",Trf. Masivas Pago Proveedores - CBU:00703138-30004010086282 BENEF: 0-20243917922 REF:VAR-4010086231 Referencia: 61483
09/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"285,69",,"-12.313.848,39",
09/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"105.979,07",,"-12.313.562,70",Trf. Masivas Pago Proveedores - CBU:07203693-88000032967186 BENEF: 0-20344327298 REF:VAR-3690032967 Referencia: 61482
09/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"635,87",,"-12.207.583,63",
09/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"81.254,08",,"-12.206.947,76",Trf. Masivas Pago Proveedores - CBU:07205095-88000035063140 BENEF: 0-20082453920 REF:VAR-4860001007 Referencia: 61458
09/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"487,52",,"-12.125.693,68",
09/08/2022,Trf. Masivas Pago Proveedores,TRANSFERENCIA,12,"78.622,09",,"-12.125.206,16",Trf. Masivas Pago Proveedores - CBU:00703619-30004033500246 BENEF: 0-20924983958 REF:VAR-4033500236 Referencia: 61459
09/08/2022,Impuesto Débitos y Créditos/DB,IMPUESTOS DEBITOS,5,"471,73",,"-12.046.584,07",
